score,self_coops,opp_coops,mut_coops,ppd,class
376.0,248,250,248,0.25,2
375.0,250,250,250,0.25,4
241,3,0,0,0.25,3
375.0,250,250,250,0.25,5
369.0,248,248,246,0.25,4
241,3,0,0,0.25,3
238,4,0,0,0.25,3
375.0,250,250,250,0.25,4
376.5,247,250,247,0.25,2
375.0,248,249,248,0.25,5
376.0,248,250,248,0.25,2
375.0,250,250,250,0.25,5
241,3,0,0,0.25,3
250.0,3,4,2,0.25,4
375.0,250,250,250,0.25,2
365,3,124,0,0.25,5
375.0,250,250,250,0.25,2
375.0,250,250,250,0.25,4
241,3,0,0,0.25,3
375.0,250,250,250,0.25,5
247,1,0,0,0.25,3
375.0,250,250,250,0.25,4
376.0,248,250,248,0.25,2
371.5,248,248,247,0.25,5
376.0,248,250,248,0.25,2
360.0,245,245,240,0.25,4
241,3,0,0,0.25,3
375.0,250,250,250,0.25,5
369.0,248,248,246,0.25,4
238,4,0,0,0.25,3
238,4,0,0,0.25,3
369.0,248,248,246,0.25,4
376.5,247,250,247,0.25,2
371.5,16,132,15,0.25,5
375.0,250,250,250,0.25,2
361,4,123,0,0.25,5
238,4,0,0,0.25,3
345.0,240,240,230,0.25,4
376.0,248,250,248,0.25,2
375.0,250,250,250,0.25,5
376.0,248,250,248,0.25,2
351.0,242,242,234,0.25,4
247,1,0,0,0.25,3
368.5,3,125,1,0.25,5
238,4,0,0,0.25,3
249,1,2,0,0.25,4
376.0,248,250,248,0.25,2
375.0,248,249,248,0.25,5
375.0,250,250,250,0.25,2
369.0,248,248,246,0.25,4
241,3,0,0,0.25,3
368.0,178,212,176,0.25,5
369.0,248,248,246,0.25,4
241,3,0,0,0.25,3
244,2,0,0,0.25,3
375.0,250,250,250,0.25,4
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,5
375.5,249,250,249,0.25,2
365.0,21,133,18,0.25,5
241,3,0,0,0.25,3
363.5,245,246,241,0.25,4
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,5
376.0,248,250,248,0.25,2
372.0,249,249,248,0.25,4
238,4,0,0,0.25,3
365,3,124,0,0.25,5
238,4,0,0,0.25,3
351.0,242,242,234,0.25,4
375.5,249,250,249,0.25,2
365,3,124,0,0.25,5
376.0,248,250,248,0.25,2
366.0,247,247,244,0.25,4
247,1,0,0,0.25,3
375.0,250,250,250,0.25,5
372.0,249,249,248,0.25,4
238,4,0,0,0.25,3
238,4,0,0,0.25,3
375.0,250,250,250,0.25,4
376.0,248,250,248,0.25,2
368.5,221,234,219,0.25,5
375.0,250,250,250,0.25,2
365.0,5,125,2,0.25,5
241,3,0,0,0.25,3
369.0,248,248,246,0.25,4
376.5,247,250,247,0.25,2
375.0,250,250,250,0.25,5
375.0,250,250,250,0.25,2
354.0,243,243,236,0.25,4
244,2,0,0,0.25,3
371.5,168,208,167,0.25,5
241,3,0,0,0.25,3
372.0,249,249,248,0.25,4
375.0,250,250,250,0.25,2
375.0,250,250,250,0.25,5
376.0,248,250,248,0.25,2
375.0,250,250,250,0.25,4
238,4,0,0,0.25,3
375.0,250,250,250,0.25,5
375.0,250,250,250,0.25,4
241,3,0,0,0.25,3
241,3,0,0,0.25,3
375.0,250,250,250,0.25,4
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,5
375.5,249,250,249,0.25,2
361.0,192,217,188,0.25,5
241,3,0,0,0.25,3
342.0,239,239,228,0.25,4
375.0,250,250,250,0.25,2
368.0,230,238,228,0.25,5
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,4
244,2,0,0,0.25,3
372.0,3,126,2,0.25,5
241,3,0,0,0.25,3
354.0,243,243,236,0.25,4
376.0,248,250,248,0.25,2
375.0,250,250,250,0.25,5
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,4
241,3,0,0,0.25,3
365,3,124,0,0.25,5
375.0,250,250,250,0.25,4
235,5,0,0,0.25,3
238,4,0,0,0.25,3
250.0,3,4,2,0.25,4
375.5,249,250,249,0.25,2
368.5,5,126,3,0.25,5
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,5
241,3,0,0,0.25,3
357.0,244,244,238,0.25,4
376.5,247,250,247,0.25,2
365,3,124,0,0.25,5
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,4
247,1,0,0,0.25,3
375.0,248,249,248,0.25,5
241,3,0,0,0.25,3
375.0,250,250,250,0.25,4
375.5,249,250,249,0.25,2
365,3,124,0,0.25,5
376.0,248,250,248,0.25,2
360.0,245,245,240,0.25,4
241,3,0,0,0.25,3
375.0,250,250,250,0.25,5
375.0,250,250,250,0.25,4
238,4,0,0,0.25,3
238,4,0,0,0.25,3
360.0,245,245,240,0.25,4
375.0,250,250,250,0.25,2
368.5,249,248,247,0.25,5
376.0,248,250,248,0.25,2
375.0,250,250,250,0.25,5
238,4,0,0,0.25,3
238.0,9,10,2,0.25,4
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,5
376.5,247,250,247,0.25,2
375.0,250,250,250,0.25,4
241,3,0,0,0.25,3
375.0,250,250,250,0.25,5
241,3,0,0,0.25,3
372.0,249,249,248,0.25,4
375.5,249,250,249,0.25,2
368.5,3,125,1,0.25,5
375.0,250,250,250,0.25,2
354.0,243,243,236,0.25,4
241,3,0,0,0.25,3
371.5,18,133,17,0.25,5
369.0,248,248,246,0.25,4
238,4,0,0,0.25,3
241,3,0,0,0.25,3
357.0,244,244,238,0.25,4
376.0,248,250,248,0.25,2
364.5,4,124,1,0.25,5
375.0,250,250,250,0.25,2
375.0,250,250,250,0.25,5
244,2,0,0,0.25,3
366.0,247,247,244,0.25,4
375.5,249,250,249,0.25,2
365,3,124,0,0.25,5
375.5,249,250,249,0.25,2
360.0,245,245,240,0.25,4
238,4,0,0,0.25,3
371.5,248,248,247,0.25,5
238,4,0,0,0.25,3
250.0,3,4,2,0.25,4
375.5,249,250,249,0.25,2
368.5,3,125,1,0.25,5
375.5,249,250,249,0.25,2
372.0,249,249,248,0.25,4
241,3,0,0,0.25,3
368.5,3,125,1,0.25,5
362.5,245,245,241,0.25,4
241,3,0,0,0.25,3
241,3,0,0,0.25,3
375.0,250,250,250,0.25,4
375.0,250,250,250,0.25,2
361,4,123,0,0.25,5
376.0,248,250,248,0.25,2
361.5,5,124,1,0.25,5
238,4,0,0,0.25,3
375.0,250,250,250,0.25,4
376.0,248,250,248,0.25,2
371.5,2,125,1,0.25,5
375.5,249,250,249,0.25,2
250.0,3,4,2,0.25,4
241,3,0,0,0.25,3
375.0,250,250,250,0.25,5
238,4,0,0,0.25,3
372.0,249,249,248,0.25,4
375.0,250,250,250,0.25,2
375.0,250,250,250,0.25,5
375.5,249,250,249,0.25,2
372.0,249,249,248,0.25,4
241,3,0,0,0.25,3
371.5,188,218,187,0.25,5
372.0,249,249,248,0.25,4
241,3,0,0,0.25,3
238,4,0,0,0.25,3
348.0,241,241,232,0.25,4
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,5
375.5,249,250,249,0.25,2
358,5,123,0,0.25,5
241,3,0,0,0.25,3
375.0,250,250,250,0.25,4
375.5,249,250,249,0.25,2
371.5,248,248,247,0.25,5
375.5,249,250,249,0.25,2
342.0,239,239,228,0.25,4
244,2,0,0,0.25,3
368.5,3,125,1,0.25,5
244,2,0,0,0.25,3
372.0,249,249,248,0.25,4
376.0,248,250,248,0.25,2
368.5,5,126,3,0.25,5
375.5,249,250,249,0.25,2
351.0,242,242,234,0.25,4
247,1,0,0,0.25,3
372.0,23,136,22,0.25,5
372.0,249,249,248,0.25,4
241,3,0,0,0.25,3
241,3,0,0,0.25,3
375.0,250,250,250,0.25,4
375.5,249,250,249,0.25,2
371.5,4,126,3,0.25,5
376.5,247,250,247,0.25,2
375.0,250,250,250,0.25,5
241,3,0,0,0.25,3
238.0,9,10,2,0.25,4
375.5,249,250,249,0.25,2
365,3,124,0,0.25,5
375.5,249,250,249,0.25,2
233,9,10,0,0.25,4
244,2,0,0,0.25,3
372.0,3,126,2,0.25,5
241,3,0,0,0.25,3
360.0,245,245,240,0.25,4
376.5,247,250,247,0.25,2
365,3,124,0,0.25,5
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,4
241,3,0,0,0.25,3
368.5,3,125,1,0.25,5
372.0,249,249,248,0.25,4
244,2,0,0,0.25,3
241,3,0,0,0.25,3
372.0,249,249,248,0.25,4
375.5,249,250,249,0.25,2
371.5,78,163,77,0.25,5
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,5
238,4,0,0,0.25,3
372.0,249,249,248,0.25,4
376.5,247,250,247,0.25,2
371.5,4,126,3,0.25,5
375.5,249,250,249,0.25,2
249,1,2,0,0.25,4
247,1,0,0,0.25,3
375.0,250,250,250,0.25,5
238,4,0,0,0.25,3
372.0,249,249,248,0.25,4
375.0,250,250,250,0.25,2
368.5,3,125,1,0.25,5
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,4
241,3,0,0,0.25,3
371.5,248,248,247,0.25,5
372.0,249,249,248,0.25,4
241,3,0,0,0.25,3
241,3,0,0,0.25,3
375.0,250,250,250,0.25,4
375.0,250,250,250,0.25,2
375.0,250,250,250,0.25,5
375.0,250,250,250,0.25,2
375.0,248,249,248,0.25,5
244,2,0,0,0.25,3
372.0,249,249,248,0.25,4
375.5,249,250,249,0.25,2
372.0,3,126,2,0.25,5
376.0,248,250,248,0.25,2
375.0,250,250,250,0.25,4
241,3,0,0,0.25,3
375.0,250,250,250,0.25,5
244,2,0,0,0.25,3
354.0,243,243,236,0.25,4
376.0,248,250,248,0.25,2
368.5,5,126,3,0.25,5
376.0,248,250,248,0.25,2
372.0,249,249,248,0.25,4
238,4,0,0,0.25,3
375.0,250,250,250,0.25,5
372.0,249,249,248,0.25,4
244,2,0,0,0.25,3
241,3,0,0,0.25,3
371.5,248,248,247,0.25,4
375.0,250,250,250,0.25,2
375.0,250,250,250,0.25,5
376.0,248,250,248,0.25,2
358,5,123,0,0.25,5
238,4,0,0,0.25,3
372.0,249,249,248,0.25,4
376.0,248,250,248,0.25,2
368.5,3,125,1,0.25,5
375.5,249,250,249,0.25,2
351.0,242,242,234,0.25,4
241,3,0,0,0.25,3
368.5,3,125,1,0.25,5
241,3,0,0,0.25,3
375.0,250,250,250,0.25,4
376.0,248,250,248,0.25,2
368.5,3,125,1,0.25,5
375.0,250,250,250,0.25,2
375.0,250,250,250,0.25,4
241,3,0,0,0.25,3
372.0,3,126,2,0.25,5
375.0,250,250,250,0.25,4
238,4,0,0,0.25,3
238,4,0,0,0.25,3
368.5,247,247,245,0.25,4
375.5,249,250,249,0.25,2
368.5,3,125,1,0.25,5
375.0,250,250,250,0.25,2
375.0,250,250,250,0.25,5
241,3,0,0,0.25,3
371.5,248,248,247,0.25,4
376.0,248,250,248,0.25,2
368.5,3,125,1,0.25,5
375.0,250,250,250,0.25,2
366.0,247,247,244,0.25,4
241,3,0,0,0.25,3
368.0,150,198,148,0.25,5
238,4,0,0,0.25,3
250.0,3,4,2,0.25,4
375.0,250,250,250,0.25,2
375.0,250,250,250,0.25,5
375.0,250,250,250,0.25,2
371.5,248,248,247,0.25,4
247,1,0,0,0.25,3
375.0,250,250,250,0.25,5
372.0,249,249,248,0.25,4
244,2,0,0,0.25,3
244,2,0,0,0.25,3
375.0,250,250,250,0.25,4
376.0,248,250,248,0.25,2
371.5,4,126,3,0.25,5
376.0,248,250,248,0.25,2
361.5,7,125,3,0.25,5
238,4,0,0,0.25,3
242.0,7,8,2,0.25,4
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,5
375.5,249,250,249,0.25,2
368.5,247,247,245,0.25,4
241,3,0,0,0.25,3
372.0,3,126,2,0.25,5
241,3,0,0,0.25,3
375.0,250,250,250,0.25,4
375.0,250,250,250,0.25,2
375.0,248,249,248,0.25,5
375.5,249,250,249,0.25,2
345.0,240,240,230,0.25,4
244,2,0,0,0.25,3
368.5,3,125,1,0.25,5
363.0,246,246,242,0.25,4
241,3,0,0,0.25,3
241,3,0,0,0.25,3
357.0,244,244,238,0.25,4
375.5,249,250,249,0.25,2
365,3,124,0,0.25,5
375.5,249,250,249,0.25,2
364.5,246,245,243,0.25,5
247,1,0,0,0.25,3
251.5,1,2,1,0.25,4
375.5,249,250,249,0.25,2
371.5,176,212,175,0.25,5
375.5,249,250,249,0.25,2
363.0,246,246,242,0.25,4
241,3,0,0,0.25,3
368.5,219,233,217,0.25,5
241,3,0,0,0.25,3
251.5,1,2,1,0.25,4
376.0,248,250,248,0.25,2
372.0,91,170,90,0.25,5
376.5,247,250,247,0.25,2
363.0,246,246,242,0.25,4
241,3,0,0,0.25,3
375.0,250,250,250,0.25,5
375.0,250,250,250,0.25,4
241,3,0,0,0.25,3
244,2,0,0,0.25,3
351.0,242,242,234,0.25,4
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,5
376.0,248,250,248,0.25,2
375.0,250,250,250,0.25,5
238,4,0,0,0.25,3
375.0,250,250,250,0.25,4
375.5,249,250,249,0.25,2
375.0,248,249,248,0.25,5
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,4
241,3,0,0,0.25,3
365,3,124,0,0.25,5
244,2,0,0,0.25,3
375.0,250,250,250,0.25,4
375.5,249,250,249,0.25,2
371.5,248,248,247,0.25,5
375.0,250,250,250,0.25,2
250.0,3,4,2,0.25,4
241,3,0,0,0.25,3
375.0,250,250,250,0.25,5
375.0,250,250,250,0.25,4
238,4,0,0,0.25,3
241,3,0,0,0.25,3
375.0,250,250,250,0.25,4
376.0,248,250,248,0.25,2
375.0,250,250,250,0.25,5
376.5,247,250,247,0.25,2
375.0,250,250,250,0.25,5
241,3,0,0,0.25,3
375.0,250,250,250,0.25,4
377.5,245,250,245,0.25,2
365,3,124,0,0.25,5
375.0,250,250,250,0.25,2
369.0,248,248,246,0.25,4
241,3,0,0,0.25,3
368.0,4,125,2,0.25,5
241,3,0,0,0.25,3
372.0,249,249,248,0.25,4
375.5,249,250,249,0.25,2
368.5,139,193,137,0.25,5
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,4
244,2,0,0,0.25,3
368.0,248,247,246,0.25,5
375.0,250,250,250,0.25,4
241,3,0,0,0.25,3
241,3,0,0,0.25,3
372.0,249,249,248,0.25,4
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,5
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,5
244,2,0,0,0.25,3
363.0,246,246,242,0.25,4
375.0,250,250,250,0.25,2
375.0,250,250,250,0.25,5
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,4
244,2,0,0,0.25,3
368.0,4,125,2,0.25,5
241,3,0,0,0.25,3
357.0,244,244,238,0.25,4
375.0,250,250,250,0.25,2
368,2,124,0,0.25,5
375.0,250,250,250,0.25,2
339.0,238,238,226,0.25,4
244,2,0,0,0.25,3
368.5,3,125,1,0.25,5
363.0,246,246,242,0.25,4
241,3,0,0,0.25,3
244,2,0,0,0.25,3
229.5,12,13,1,0.25,4
376.0,248,250,248,0.25,2
368.5,149,198,147,0.25,5
376.0,248,250,248,0.25,2
375.0,250,250,250,0.25,5
241,3,0,0,0.25,3
240.0,8,9,2,0.25,4
375.0,250,250,250,0.25,2
372.0,193,221,192,0.25,5
375.5,249,250,249,0.25,2
369.0,248,248,246,0.25,4
244,2,0,0,0.25,3
375.0,250,250,250,0.25,5
244,2,0,0,0.25,3
372.0,249,249,248,0.25,4
375.0,250,250,250,0.25,2
365,3,124,0,0.25,5
376.0,248,250,248,0.25,2
375.0,250,250,250,0.25,4
241,3,0,0,0.25,3
371.5,4,126,3,0.25,5
375.0,250,250,250,0.25,4
241,3,0,0,0.25,3
241,3,0,0,0.25,3
249,1,2,0,0.25,4
376.0,248,250,248,0.25,2
371.5,4,126,3,0.25,5
376.5,247,250,247,0.25,2
365.0,5,125,2,0.25,5
241,3,0,0,0.25,3
375.0,250,250,250,0.25,4
375.5,249,250,249,0.25,2
368.0,154,200,152,0.25,5
375.5,249,250,249,0.25,2
342.0,239,239,228,0.25,4
241,3,0,0,0.25,3
365,3,124,0,0.25,5
238,4,0,0,0.25,3
375.0,250,250,250,0.25,4
376.0,248,250,248,0.25,2
375.0,250,250,250,0.25,5
375.0,250,250,250,0.25,2
375.0,250,250,250,0.25,4
238,4,0,0,0.25,3
375.0,250,250,250,0.25,5
372.0,249,249,248,0.25,4
244,2,0,0,0.25,3
241,3,0,0,0.25,3
237,7,8,0,0.25,4
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,5
375.0,250,250,250,0.25,2
375.0,250,250,250,0.25,5
241,3,0,0,0.25,3
372.0,249,249,248,0.25,4
376.5,247,250,247,0.25,2
375.0,250,250,250,0.25,5
375.0,250,250,250,0.25,2
250.0,3,4,2,0.25,4
238,4,0,0,0.25,3
375.0,250,250,250,0.25,5
244,2,0,0,0.25,3
375.0,250,250,250,0.25,4
376.0,248,250,248,0.25,2
375.0,250,250,250,0.25,5
377.0,246,250,246,0.25,2
372.0,249,249,248,0.25,4
241,3,0,0,0.25,3
368.5,3,125,1,0.25,5
372.0,249,249,248,0.25,4
238,4,0,0,0.25,3
241,3,0,0,0.25,3
244.0,6,7,2,0.25,4
375.0,250,250,250,0.25,2
375.0,250,250,250,0.25,5
376.0,248,250,248,0.25,2
368.0,4,125,2,0.25,5
241,3,0,0,0.25,3
375.0,250,250,250,0.25,4
376.0,248,250,248,0.25,2
368.5,67,157,65,0.25,5
375.5,249,250,249,0.25,2
369.0,248,248,246,0.25,4
244,2,0,0,0.25,3
365,3,124,0,0.25,5
244,2,0,0,0.25,3
324.0,233,233,216,0.25,4
375.5,249,250,249,0.25,2
371.5,248,248,247,0.25,5
375.0,250,250,250,0.25,2
318.0,231,231,212,0.25,4
241,3,0,0,0.25,3
368.5,3,125,1,0.25,5
366.0,247,247,244,0.25,4
235,5,0,0,0.25,3
241,3,0,0,0.25,3
357.0,244,244,238,0.25,4
375.5,249,250,249,0.25,2
371.5,234,241,233,0.25,5
376.5,247,250,247,0.25,2
361.0,6,124,2,0.25,5
244,2,0,0,0.25,3
369.0,248,248,246,0.25,4
376.0,248,250,248,0.25,2
368.5,59,153,57,0.25,5
375.0,250,250,250,0.25,2
375.0,250,250,250,0.25,4
247,1,0,0,0.25,3
375.0,250,250,250,0.25,5
241,3,0,0,0.25,3
375.0,250,250,250,0.25,4
376.0,248,250,248,0.25,2
375.0,250,250,250,0.25,5
375.5,249,250,249,0.25,2
355.5,219,220,217,0.25,4
241,3,0,0,0.25,3
375.0,250,250,250,0.25,5
363.0,246,246,242,0.25,4
241,3,0,0,0.25,3
241,3,0,0,0.25,3
342.0,239,239,228,0.25,4
375.5,249,250,249,0.25,2
368.5,3,125,1,0.25,5
375.0,250,250,250,0.25,2
375.0,250,250,250,0.25,5
241,3,0,0,0.25,3
375.0,250,250,250,0.25,4
375.0,250,250,250,0.25,2
372.0,3,126,2,0.25,5
376.5,247,250,247,0.25,2
375.0,250,250,250,0.25,4
244,2,0,0,0.25,3
368.5,3,125,1,0.25,5
244,2,0,0,0.25,3
333.0,236,236,222,0.25,4
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,5
375.5,249,250,249,0.25,2
372.0,249,249,248,0.25,4
238,4,0,0,0.25,3
371.5,4,126,3,0.25,5
372.0,249,249,248,0.25,4
241,3,0,0,0.25,3
244,2,0,0,0.25,3
372.0,249,249,248,0.25,4
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,5
376.5,247,250,247,0.25,2
364.5,4,124,1,0.25,5
241,3,0,0,0.25,3
372.0,249,249,248,0.25,4
377.0,246,250,246,0.25,2
371.5,248,248,247,0.25,5
375.0,250,250,250,0.25,2
375.0,250,250,250,0.25,4
244,2,0,0,0.25,3
365,3,124,0,0.25,5
241,3,0,0,0.25,3
375.0,250,250,250,0.25,4
375.5,249,250,249,0.25,2
365,3,124,0,0.25,5
375.0,250,250,250,0.25,2
231.5,11,12,1,0.25,4
238,4,0,0,0.25,3
368.5,3,125,1,0.25,5
372.0,249,249,248,0.25,4
241,3,0,0,0.25,3
238,4,0,0,0.25,3
375.0,250,250,250,0.25,4
375.5,249,250,249,0.25,2
371.5,248,248,247,0.25,5
375.5,249,250,249,0.25,2
357.5,6,123,1,0.25,5
241,3,0,0,0.25,3
372.0,249,249,248,0.25,4
375.0,250,250,250,0.25,2
372.0,3,126,2,0.25,5
375.5,249,250,249,0.25,2
231,10,11,0,0.25,4
238,4,0,0,0.25,3
371.5,4,126,3,0.25,5
238,4,0,0,0.25,3
375.0,250,250,250,0.25,4
375.5,249,250,249,0.25,2
372.0,61,155,60,0.25,5
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,4
244,2,0,0,0.25,3
372.0,3,126,2,0.25,5
375.0,250,250,250,0.25,4
238,4,0,0,0.25,3
247,1,0,0,0.25,3
372.0,249,249,248,0.25,4
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,5
375.5,249,250,249,0.25,2
365.0,5,125,2,0.25,5
241,3,0,0,0.25,3
252.0,2,3,2,0.25,4
375.0,250,250,250,0.25,2
372.0,3,126,2,0.25,5
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,4
241,3,0,0,0.25,3
368.5,3,125,1,0.25,5
238,4,0,0,0.25,3
372.0,249,249,248,0.25,4
376.0,248,250,248,0.25,2
375.0,248,249,248,0.25,5
375.0,250,250,250,0.25,2
252.0,2,3,2,0.25,4
238,4,0,0,0.25,3
371.5,4,126,3,0.25,5
372.0,249,249,248,0.25,4
241,3,0,0,0.25,3
244,2,0,0,0.25,3
248.0,4,5,2,0.25,4
375.5,249,250,249,0.25,2
368.5,97,172,95,0.25,5
375.5,249,250,249,0.25,2
375.0,248,249,248,0.25,5
247,1,0,0,0.25,3
360.0,245,245,240,0.25,4
375.0,250,250,250,0.25,2
372.0,77,163,76,0.25,5
375.0,250,250,250,0.25,2
375.0,250,250,250,0.25,4
241,3,0,0,0.25,3
375.0,250,250,250,0.25,5
241,3,0,0,0.25,3
369.0,248,248,246,0.25,4
375.5,249,250,249,0.25,2
372.0,145,197,144,0.25,5
375.5,249,250,249,0.25,2
369.0,248,248,246,0.25,4
241,3,0,0,0.25,3
372.0,229,239,228,0.25,5
372.0,249,249,248,0.25,4
241,3,0,0,0.25,3
244,2,0,0,0.25,3
372.0,249,249,248,0.25,4
376.0,248,250,248,0.25,2
372.0,3,126,2,0.25,5
375.0,250,250,250,0.25,2
364.5,74,159,71,0.25,5
244,2,0,0,0.25,3
363.0,246,246,242,0.25,4
375.5,249,250,249,0.25,2
368.0,226,236,224,0.25,5
375.0,250,250,250,0.25,2
354.0,243,243,236,0.25,4
238,4,0,0,0.25,3
375.0,250,250,250,0.25,5
241,3,0,0,0.25,3
375.0,250,250,250,0.25,4
375.5,249,250,249,0.25,2
371.5,248,248,247,0.25,5
376.0,248,250,248,0.25,2
372.0,249,249,248,0.25,4
241,3,0,0,0.25,3
368.0,90,168,88,0.25,5
247.5,3,4,1,0.25,4
244,2,0,0,0.25,3
241,3,0,0,0.25,3
372.0,249,249,248,0.25,4
375.5,249,250,249,0.25,2
375.0,248,249,248,0.25,5
375.0,250,250,250,0.25,2
375.0,250,250,250,0.25,5
238,4,0,0,0.25,3
375.0,250,250,250,0.25,4
375.5,249,250,249,0.25,2
371.5,176,212,175,0.25,5
375.5,249,250,249,0.25,2
371.5,248,248,247,0.25,4
238,4,0,0,0.25,3
375.0,250,250,250,0.25,5
241,3,0,0,0.25,3
371.5,248,248,247,0.25,4
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,5
375.5,249,250,249,0.25,2
360.0,245,245,240,0.25,4
241,3,0,0,0.25,3
371.5,110,179,109,0.25,5
375.0,250,250,250,0.25,4
241,3,0,0,0.25,3
241,3,0,0,0.25,3
241.5,6,7,1,0.25,4
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,5
375.0,250,250,250,0.25,2
375.0,250,250,250,0.25,5
238,4,0,0,0.25,3
360.0,245,245,240,0.25,4
376.0,248,250,248,0.25,2
365,3,124,0,0.25,5
375.5,249,250,249,0.25,2
372.0,249,249,248,0.25,4
241,3,0,0,0.25,3
371.5,2,125,1,0.25,5
241,3,0,0,0.25,3
372.0,249,249,248,0.25,4
376.0,248,250,248,0.25,2
375.0,250,250,250,0.25,5
375.5,249,250,249,0.25,2
348.0,241,241,232,0.25,4
238,4,0,0,0.25,3
372.0,167,208,166,0.25,5
363.0,246,246,242,0.25,4
238,4,0,0,0.25,3
241,3,0,0,0.25,3
372.0,249,249,248,0.25,4
375.0,250,250,250,0.25,2
371.5,248,248,247,0.25,5
375.0,250,250,250,0.25,2
375.0,250,250,250,0.25,5
238,4,0,0,0.25,3
366.0,247,247,244,0.25,4
375.5,249,250,249,0.25,2
368.5,3,125,1,0.25,5
375.5,249,250,249,0.25,2
248.0,4,5,2,0.25,4
244,2,0,0,0.25,3
368.5,5,126,3,0.25,5
244,2,0,0,0.25,3
363.0,246,246,242,0.25,4
375.0,250,250,250,0.25,2
371.5,248,248,247,0.25,5
375.0,250,250,250,0.25,2
250.0,3,4,2,0.25,4
241,3,0,0,0.25,3
371.5,248,248,247,0.25,5
368.5,247,247,245,0.25,4
238,4,0,0,0.25,3
244,2,0,0,0.25,3
249,1,2,0,0.25,4
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,5
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,5
238,4,0,0,0.25,3
372.0,249,249,248,0.25,4
375.5,249,250,249,0.25,2
371.5,248,248,247,0.25,5
376.0,248,250,248,0.25,2
368.5,247,247,245,0.25,4
238,4,0,0,0.25,3
375.0,250,250,250,0.25,5
244,2,0,0,0.25,3
366.0,247,247,244,0.25,4
376.5,247,250,247,0.25,2
371.5,4,126,3,0.25,5
376.0,248,250,248,0.25,2
375.0,250,250,250,0.25,4
241,3,0,0,0.25,3
375.0,250,250,250,0.25,5
369.0,248,248,246,0.25,4
241,3,0,0,0.25,3
238,4,0,0,0.25,3
366.0,247,247,244,0.25,4
376.0,248,250,248,0.25,2
375.0,250,250,250,0.25,5
375.0,250,250,250,0.25,2
354.5,9,124,3,0.25,5
247,1,0,0,0.25,3
368.5,247,247,245,0.25,4
376.0,248,250,248,0.25,2
375.0,250,250,250,0.25,5
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,4
247,1,0,0,0.25,3
375.0,250,250,250,0.25,5
241,3,0,0,0.25,3
360.0,245,245,240,0.25,4
375.5,249,250,249,0.25,2
371.5,4,126,3,0.25,5
376.0,248,250,248,0.25,2
371.5,248,248,247,0.25,4
244,2,0,0,0.25,3
375.0,250,250,250,0.25,5
375.0,250,250,250,0.25,4
241,3,0,0,0.25,3
241,3,0,0,0.25,3
365.5,246,246,243,0.25,4
375.0,250,250,250,0.25,2
371.5,4,126,3,0.25,5
375.5,249,250,249,0.25,2
375.0,250,250,250,0.25,5
241,3,0,0,0.25,3
357.0,244,244,238,0.25,4
376.0,248,250,248,0.25,2
375.0,250,250,250,0.25,5
375.5,249,250,249,0.25,2
357.0,244,244,238,0.25,4
241,3,0,0,0.25,3
365,3,124,0,0.25,5
241,3,0,0,0.25,3
246.0,5,6,2,0.25,4
376.5,247,250,247,0.25,2
375.0,250,250,250,0.25,5
375.0,250,250,250,0.25,2
336.0,237,237,224,0.25,4
241,3,0,0,0.25,3
371.5,2,125,1,0.25,5
375.0,250,250,250,0.25,4
244,2,0,0,0.25,3
238,4,0,0,0.25,3
360.0,245,245,240,0.25,4
375.5,249,250,249,0.25,2
372,1,125,0,0.25,5
375.5,249,250,249,0.25,2
364.5,4,124,1,0.25,5
244,2,0,0,0.25,3
372.0,249,249,248,0.25,4
375.5,249,250,249,0.25,2
361,4,123,0,0.25,5
376.0,248,250,248,0.25,2
